Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD1266,Amrish,"Eggs, Meat & Fish",Fish,Tenkasi,8/24/2016,East,1888,0.2,320.96,Tamil Nadu
OD1267,Sudeep,Bakery,Cakes,Kanyakumari,10/31/2015,East,1504,0.13,300.8,Tamil Nadu
OD1268,Vidya,Fruits & Veggies,Fresh Fruits,Bodi,12-01-2017,East,809,0.2,137.53,Tamil Nadu
OD1269,Akash,Bakery,Breads & Buns,Viluppuram,9/29/2015,East,728,0.26,167.44,Tamil Nadu
OD1270,Harish,Food Grains,Dals & Pulses,Ooty,3/19/2017,East,737,0.18,294.8,Tamil Nadu
OD1271,Hussain,Food Grains,Rice,Ramanadhapuram,10/31/2015,East,1631,0.22,456.68,Tamil Nadu
OD1272,Peer,"Eggs, Meat & Fish",Chicken,Salem,12-01-2017,East,2036,0.22,101.8,Tamil Nadu
OD1273,Shah,Fruits & Veggies,Organic Vegetables,Dindigul,05-12-2018,East,1033,0.27,392.54,Tamil Nadu
OD1274,Yusuf,Oil & Masala,Edible Oil & Ghee,Viluppuram,09-01-2018,East,832,0.13,158.08,Tamil Nadu
OD1275,Sharon,"Eggs, Meat & Fish",Fish,Namakkal,11/26/2018,East,2397,0.27,1006.74,Tamil Nadu
OD1276,Ganesh,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,11-05-2018,East,1659,0.14,547.47,Tamil Nadu
OD1277,Komal,Bakery,Biscuits,Ramanadhapuram,6/24/2018,East,959,0.31,402.78,Tamil Nadu
OD1278,Kumar,Snacks,Chocolates,Perambalur,11-05-2018,East,2348,0.24,469.6,Tamil Nadu
OD1279,Arutra,Fruits & Veggies,Organic Fruits,Cumbum,12-05-2016,East,815,0.2,244.5,Tamil Nadu
OD1280,Sundar,Fruits & Veggies,Fresh Fruits,Pudukottai,11-01-2016,East,2417,0.24,314.21,Tamil Nadu
OD1281,Hafiz,Snacks,Cookies,Dharmapuri,7/15/2018,East,1628,0.21,374.44,Tamil Nadu
OD1282,Esther,Snacks,Cookies,Dharmapuri,09-12-2015,East,2083,0.16,770.71,Tamil Nadu
OD1283,Adavan,Snacks,Chocolates,Vellore,12-04-2016,East,2201,0.32,814.37,Tamil Nadu
OD1284,Haseena,Food Grains,Organic Staples,Theni,7/13/2016,East,1203,0.27,168.42,Tamil Nadu
OD1285,Surya,"Eggs, Meat & Fish",Fish,Dindigul,6/25/2018,East,2250,0.35,922.5,Tamil Nadu
OD1286,Sudha,Oil & Masala,Masalas,Coimbatore,12-01-2015,East,1098,0.17,428.22,Tamil Nadu
OD1287,Veronica,Food Grains,Dals & Pulses,Ooty,3/27/2018,East,1717,0.22,652.46,Tamil Nadu
OD1288,Kumar,Snacks,Noodles,Dindigul,08-01-2017,East,1368,0.16,300.96,Tamil Nadu
OD1289,Ganesh,Oil & Masala,Masalas,Virudhunagar,1/19/2018,East,1296,0.22,336.96,Tamil Nadu
OD1290,Kumar,Food Grains,Organic Staples,Namakkal,09-06-2017,East,525,0.31,99.75,Tamil Nadu
OD1291,Hafiz,"Eggs, Meat & Fish",Mutton,Trichy,5/18/2015,East,635,0.14,146.05,Tamil Nadu
OD1292,Esther,"Eggs, Meat & Fish",Chicken,Kanyakumari,12/27/2015,East,2097,0.24,880.74,Tamil Nadu
OD1293,Suresh,Fruits & Veggies,Fresh Fruits,Nagercoil,11/14/2017,East,1505,0.27,346.15,Tamil Nadu
OD1294,Ridhesh,Snacks,Cookies,Viluppuram,09-09-2015,East,2057,0.17,143.99,Tamil Nadu
OD1295,Vidya,"Eggs, Meat & Fish",Mutton,Tenkasi,7/25/2018,East,1510,0.3,90.6,Tamil Nadu
OD1296,Jonas,Fruits & Veggies,Organic Vegetables,Vellore,6/21/2018,East,583,0.25,180.73,Tamil Nadu
OD1297,Esther,Bakery,Breads & Buns,Namakkal,03-11-2015,East,1189,0.24,237.8,Tamil Nadu
OD1298,Verma,Fruits & Veggies,Organic Fruits,Kanyakumari,12/19/2017,East,1569,0.28,156.9,Tamil Nadu
OD1299,Komal,Fruits & Veggies,Fresh Fruits,Nagercoil,7/13/2018,East,1503,0.1,180.36,Tamil Nadu
OD1300,James,Beverages,Soft Drinks,Ramanadhapuram,8/27/2017,East,2413,0.18,1085.85,Tamil Nadu
OD1301,Adavan,Fruits & Veggies,Fresh Fruits,Virudhunagar,10/31/2015,East,861,0.16,370.23,Tamil Nadu
OD1302,Amy,Beverages,Soft Drinks,Coimbatore,1/27/2016,East,2334,0.1,490.14,Tamil Nadu
OD1303,Verma,Fruits & Veggies,Organic Fruits,Vellore,11/14/2017,East,2306,0.19,714.86,Tamil Nadu
OD1304,Yadav,Fruits & Veggies,Fresh Vegetables,Trichy,1/19/2018,East,2314,0.32,647.92,Tamil Nadu
OD1305,Akash,Fruits & Veggies,Organic Vegetables,Salem,12-01-2017,East,2432,0.34,1094.4,Tamil Nadu
OD1306,Aditi,Food Grains,Dals & Pulses,Tenkasi,12-01-2015,East,2172,0.29,369.24,Tamil Nadu
OD1307,Krithika,Beverages,Soft Drinks,Ramanadhapuram,8/17/2018,East,2228,0.1,111.4,Tamil Nadu
OD1308,Sundar,Bakery,Cakes,Perambalur,10-12-2016,East,1970,0.2,374.3,Tamil Nadu
OD1309,Krithika,Snacks,Cookies,Nagercoil,7/25/2018,East,1510,0.15,377.5,Tamil Nadu
OD1310,Harish,Beverages,Health Drinks,Dindigul,11-05-2018,East,2250,0.22,495,Tamil Nadu
OD1311,Verma,Bakery,Biscuits,Salem,08-12-2017,East,1206,0.17,373.86,Tamil Nadu
OD1312,Verma,Oil & Masala,Masalas,Cumbum,3/24/2017,East,959,0.11,143.85,Tamil Nadu
OD1313,Komal,Fruits & Veggies,Fresh Vegetables,Madurai,05-10-2015,East,1259,0.33,302.16,Tamil Nadu
OD1314,Aditi,Oil & Masala,Masalas,Madurai,12/29/2018,South,1299,0.31,493.62,Tamil Nadu
OD1315,Anu,Beverages,Health Drinks,Bodi,10/27/2017,South,1508,0.33,316.68,Tamil Nadu
OD1316,Anu,Snacks,Noodles,Krishnagiri,09-06-2016,South,2041,0.23,816.4,Tamil Nadu
OD1317,Ridhesh,Beverages,Health Drinks,Madurai,4/29/2015,South,1102,0.28,297.54,Tamil Nadu
OD1318,Roshan,Food Grains,Rice,Ramanadhapuram,3/27/2018,South,1690,0.13,135.2,Tamil Nadu
OD1319,Anu,Bakery,Biscuits,Dindigul,08-06-2018,South,752,0.21,255.68,Tamil Nadu
OD1320,Ridhesh,Beverages,Health Drinks,Tenkasi,9/23/2017,South,2393,0.32,454.67,Tamil Nadu
OD1321,Surya,Bakery,Biscuits,Chennai,12/29/2018,South,955,0.17,429.75,Tamil Nadu
OD1322,Willams,Oil & Masala,Edible Oil & Ghee,Tirunelveli,07-10-2018,South,1585,0.3,190.2,Tamil Nadu
OD1323,Yusuf,Oil & Masala,Edible Oil & Ghee,Karur,11-08-2016,South,526,0.23,152.54,Tamil Nadu
OD1324,Vinne,Snacks,Cookies,Pudukottai,12/23/2017,South,1158,0.34,463.2,Tamil Nadu
OD1325,Suresh,Beverages,Health Drinks,Bodi,11-03-2017,South,1021,0.33,357.35,Tamil Nadu
OD1326,Hussain,"Eggs, Meat & Fish",Fish,Karur,12/25/2018,South,2444,0.23,513.24,Tamil Nadu
OD1327,Kumar,Food Grains,Dals & Pulses,Coimbatore,11-03-2017,South,1656,0.23,165.6,Tamil Nadu
OD1328,Arvind,Oil & Masala,Masalas,Madurai,08-06-2018,South,1710,0.17,376.2,Tamil Nadu
OD1329,James,Food Grains,Rice,Kanyakumari,1/13/2015,South,1497,0.12,164.67,Tamil Nadu
OD1330,Willams,Oil & Masala,Masalas,Kanyakumari,12/25/2016,South,1013,0.24,243.12,Tamil Nadu
OD1331,Ravi,Snacks,Noodles,Madurai,12/23/2017,South,1318,0.28,329.5,Tamil Nadu
OD1332,Hussain,"Eggs, Meat & Fish",Chicken,Namakkal,12/16/2015,South,1655,0.35,513.05,Tamil Nadu
OD1333,Yadav,Bakery,Biscuits,Dindigul,6/30/2017,South,951,0.2,275.79,Tamil Nadu
OD1334,Jonas,Snacks,Cookies,Tirunelveli,02-02-2017,South,723,0.32,122.91,Tamil Nadu
OD1335,Willams,Bakery,Cakes,Karur,06-09-2015,South,697,0.22,132.43,Tamil Nadu
OD1336,Rumaiza,Beverages,Health Drinks,Cumbum,12/29/2018,South,1161,0.28,301.86,Tamil Nadu
OD1337,Kumar,Food Grains,Dals & Pulses,Namakkal,12/19/2015,South,2279,0.19,592.54,Tamil Nadu
OD1338,Muneer,Bakery,Biscuits,Tirunelveli,12/23/2015,South,1995,0.13,778.05,Tamil Nadu
OD1339,Hussain,Fruits & Veggies,Fresh Fruits,Tenkasi,8/15/2017,South,623,0.32,199.36,Tamil Nadu
OD1340,Roshan,Fruits & Veggies,Fresh Fruits,Dharmapuri,8/23/2018,South,660,0.21,59.4,Tamil Nadu
OD1341,Anu,Fruits & Veggies,Organic Vegetables,Chennai,11-06-2018,South,2152,0.26,215.2,Tamil Nadu
OD1342,Rumaiza,Beverages,Health Drinks,Karur,7/27/2018,South,2255,0.19,473.55,Tamil Nadu
OD1343,Akash,Food Grains,Dals & Pulses,Namakkal,1/21/2015,South,2312,0.26,485.52,Tamil Nadu
OD1344,Shree,Beverages,Health Drinks,Tenkasi,10/28/2018,South,717,0.26,301.14,Tamil Nadu
OD1345,Vince,Bakery,Cakes,Dindigul,08-08-2015,South,1234,0.35,61.7,Tamil Nadu
OD1346,Malik,Snacks,Cookies,Ooty,7/27/2018,South,2487,0.16,696.36,Tamil Nadu
OD1347,Amrish,Bakery,Biscuits,Krishnagiri,1/28/2016,South,2223,0.23,955.89,Tamil Nadu
OD1348,Vince,Bakery,Cakes,Ooty,8/29/2015,South,1541,0.32,600.99,Tamil Nadu
OD1349,Ridhesh,Oil & Masala,Spices,Krishnagiri,1/30/2017,West,504,0.1,55.44,Tamil Nadu
OD1350,James,Bakery,Breads & Buns,Namakkal,3/19/2018,West,1941,0.24,756.99,Tamil Nadu
OD1351,Rumaiza,"Eggs, Meat & Fish",Mutton,Karur,3/24/2015,West,1758,0.2,158.22,Tamil Nadu
OD1352,Verma,Bakery,Biscuits,Vellore,4/23/2018,West,698,0.31,300.14,Tamil Nadu
OD1353,Ravi,Fruits & Veggies,Fresh Fruits,Tirunelveli,12/15/2015,West,777,0.35,209.79,Tamil Nadu
OD1354,Arutra,Snacks,Cookies,Cumbum,3/16/2016,West,943,0.16,235.75,Tamil Nadu
OD1355,Jonas,Oil & Masala,Spices,Madurai,06-11-2018,West,1195,0.16,298.75,Tamil Nadu
OD1356,Roshan,"Eggs, Meat & Fish",Chicken,Krishnagiri,12-12-2015,West,2230,0.29,802.8,Tamil Nadu
OD1357,James,Fruits & Veggies,Organic Fruits,Nagercoil,12-12-2015,West,1889,0.27,302.24,Tamil Nadu
OD1358,Peer,Snacks,Cookies,Pudukottai,3/29/2016,West,2424,0.25,896.88,Tamil Nadu
OD1359,Verma,"Eggs, Meat & Fish",Fish,Ramanadhapuram,08-03-2018,West,1710,0.33,307.8,Tamil Nadu
OD1360,Shah,Food Grains,Rice,Tenkasi,4/22/2017,West,2337,0.26,210.33,Tamil Nadu
OD1361,Alan,"Eggs, Meat & Fish",Eggs,Vellore,6/17/2018,West,1074,0.12,311.46,Tamil Nadu
OD1362,Shah,Fruits & Veggies,Organic Vegetables,Coimbatore,7/17/2017,West,2115,0.18,803.7,Tamil Nadu
OD1363,Sudeep,Fruits & Veggies,Organic Fruits,Virudhunagar,7/27/2018,West,541,0.13,27.05,Tamil Nadu
OD1364,Arvind,Oil & Masala,Masalas,Dindigul,5/16/2017,West,723,0.2,253.05,Tamil Nadu
OD1365,Harish,Food Grains,Atta & Flour,Dindigul,11-11-2017,West,1261,0.2,226.98,Tamil Nadu
OD1366,Suresh,Food Grains,Atta & Flour,Madurai,06-09-2016,West,2359,0.28,518.98,Tamil Nadu
OD1367,Ravi,"Eggs, Meat & Fish",Fish,Salem,11/30/2016,West,1385,0.12,110.8,Tamil Nadu
OD1368,Mathew,Beverages,Health Drinks,Virudhunagar,10/26/2015,West,1388,0.26,471.92,Tamil Nadu
OD1369,Malik,Snacks,Cookies,Perambalur,12-10-2018,West,563,0.35,95.71,Tamil Nadu
OD1370,Roshan,Food Grains,Atta & Flour,Kanyakumari,6/25/2018,West,1063,0.2,95.67,Tamil Nadu
OD1371,Shah,Food Grains,Rice,Bodi,7/25/2016,West,2331,0.12,1025.64,Tamil Nadu
OD1372,Sabeela,Bakery,Biscuits,Namakkal,3/30/2018,West,2159,0.31,734.06,Tamil Nadu
OD1373,Vidya,"Eggs, Meat & Fish",Mutton,Bodi,01-10-2017,West,1299,0.29,389.7,Tamil Nadu
OD1374,Hussain,Food Grains,Atta & Flour,Namakkal,7/17/2017,West,1395,0.1,571.95,Tamil Nadu
OD1375,Amrish,Oil & Masala,Masalas,Madurai,06-03-2015,West,799,0.26,263.67,Tamil Nadu
OD1376,Suresh,Fruits & Veggies,Fresh Vegetables,Dindigul,4/23/2018,West,2033,0.15,162.64,Tamil Nadu
OD1377,Rumaiza,Oil & Masala,Edible Oil & Ghee,Dharmapuri,7/25/2015,West,500,0.11,220,Tamil Nadu
OD1378,Peer,Oil & Masala,Spices,Tenkasi,11-10-2017,West,722,0.27,173.28,Tamil Nadu
OD1379,Sheeba,Oil & Masala,Edible Oil & Ghee,Madurai,11-01-2018,West,2472,0.13,593.28,Tamil Nadu
OD1380,Aditi,Bakery,Biscuits,Cumbum,12/21/2016,West,1253,0.18,488.67,Tamil Nadu
OD1381,Vinne,"Eggs, Meat & Fish",Eggs,Tenkasi,12/18/2018,West,2474,0.27,692.72,Tamil Nadu
OD1382,Rumaiza,Beverages,Soft Drinks,Kanyakumari,7/17/2016,West,2307,0.23,115.35,Tamil Nadu
OD1383,Jonas,"Eggs, Meat & Fish",Mutton,Kanyakumari,09-03-2018,West,1686,0.21,236.04,Tamil Nadu
OD1384,Ravi,Beverages,Health Drinks,Pudukottai,12-12-2015,West,867,0.29,286.11,Tamil Nadu
OD1385,Rumaiza,Fruits & Veggies,Organic Fruits,Perambalur,6/30/2018,West,1001,0.35,220.22,Tamil Nadu
OD1386,Jonas,"Eggs, Meat & Fish",Eggs,Dharmapuri,4/25/2018,West,1896,0.14,701.52,Tamil Nadu
OD1387,James,Beverages,Health Drinks,Tirunelveli,11/24/2015,West,1400,0.34,378,Tamil Nadu
OD1388,Yadav,Beverages,Health Drinks,Perambalur,10/23/2016,West,555,0.11,94.35,Tamil Nadu
OD1389,Peer,"Eggs, Meat & Fish",Mutton,Pudukottai,12-03-2018,West,567,0.14,164.43,Tamil Nadu
OD1390,Arutra,Bakery,Biscuits,Coimbatore,7/14/2016,West,1764,0.35,740.88,Tamil Nadu
OD1391,Amrish,Snacks,Cookies,Virudhunagar,9/26/2015,West,2368,0.18,568.32,Tamil Nadu
OD1392,Veronica,Fruits & Veggies,Organic Fruits,Madurai,1/21/2017,West,1991,0.19,796.4,Tamil Nadu
OD1393,Alan,Oil & Masala,Edible Oil & Ghee,Coimbatore,11-05-2017,West,1439,0.15,316.58,Tamil Nadu
OD1394,Suresh,Snacks,Chocolates,Perambalur,7/25/2016,West,1579,0.26,663.18,Tamil Nadu
OD1395,Krithika,Snacks,Chocolates,Chennai,4/13/2016,West,568,0.3,39.76,Tamil Nadu
OD1396,Hafiz,Food Grains,Rice,Cumbum,05-05-2017,West,924,0.35,101.64,Tamil Nadu
OD1397,Sudeep,Bakery,Biscuits,Madurai,10/23/2016,West,668,0.24,133.6,Tamil Nadu
OD1398,Hussain,Beverages,Health Drinks,Pudukottai,7/22/2015,West,1188,0.18,154.44,Tamil Nadu
OD1399,Jonas,Bakery,Breads & Buns,Karur,09-02-2017,West,2181,0.18,283.53,Tamil Nadu
OD1400,Adavan,Fruits & Veggies,Organic Fruits,Viluppuram,12-03-2018,West,1946,0.32,252.98,Tamil Nadu
OD1401,Peer,Food Grains,Atta & Flour,Coimbatore,7/22/2015,West,1707,0.32,238.98,Tamil Nadu
OD1402,Roshan,"Eggs, Meat & Fish",Eggs,Pudukottai,07-07-2017,West,1473,0.19,559.74,Tamil Nadu
OD1403,Sheeba,Beverages,Health Drinks,Chennai,10/22/2018,West,1313,0.34,144.43,Tamil Nadu
OD1404,James,"Eggs, Meat & Fish",Eggs,Chennai,1/30/2017,West,1671,0.19,133.68,Tamil Nadu
OD1405,Arvind,"Eggs, Meat & Fish",Eggs,Karur,09-09-2018,West,2468,0.27,518.28,Tamil Nadu
OD1406,Ram,"Eggs, Meat & Fish",Fish,Salem,12-08-2015,West,1514,0.1,121.12,Tamil Nadu
OD1407,Muneer,Snacks,Cookies,Virudhunagar,12-03-2018,West,1628,0.35,113.96,Tamil Nadu
OD1408,Sharon,Bakery,Biscuits,Madurai,3/19/2018,West,1078,0.25,301.84,Tamil Nadu
OD1409,Yadav,Snacks,Noodles,Perambalur,12-12-2015,West,1811,0.11,796.84,Tamil Nadu
OD1410,Yusuf,Snacks,Noodles,Cumbum,1/21/2017,West,1371,0.23,466.14,Tamil Nadu
OD1411,Yusuf,Beverages,Soft Drinks,Namakkal,10/23/2016,West,1603,0.11,705.32,Tamil Nadu
OD1412,Hussain,Bakery,Breads & Buns,Ooty,09-04-2018,West,2272,0.26,590.72,Tamil Nadu
OD1413,Peer,Fruits & Veggies,Organic Vegetables,Kanyakumari,12-12-2015,West,2500,0.14,1025,Tamil Nadu
OD1414,Veena,Fruits & Veggies,Fresh Fruits,Tenkasi,12-06-2015,West,2404,0.14,312.52,Tamil Nadu
OD1415,Sheeba,Oil & Masala,Spices,Namakkal,12/22/2018,West,1426,0.17,171.12,Tamil Nadu
OD1416,Vince,Food Grains,Rice,Dharmapuri,11/18/2015,West,520,0.14,36.4,Tamil Nadu
OD1417,Sharon,Food Grains,Organic Staples,Karur,3/19/2017,West,613,0.35,85.82,Tamil Nadu
OD1418,Vinne,Snacks,Noodles,Madurai,7/14/2016,West,1972,0.24,847.96,Tamil Nadu
OD1419,Harish,Fruits & Veggies,Fresh Fruits,Bodi,11/20/2016,West,1200,0.16,360,Tamil Nadu
OD1420,Akash,Snacks,Noodles,Vellore,12-03-2017,Central,1007,0.2,130.91,Tamil Nadu
OD1421,Sharon,Beverages,Soft Drinks,Vellore,03-03-2018,Central,834,0.32,166.8,Tamil Nadu
OD1422,Alan,Oil & Masala,Spices,Pudukottai,04-04-2015,Central,1075,0.16,408.5,Tamil Nadu
OD1423,Akash,Food Grains,Organic Staples,Bodi,08-10-2018,Central,1445,0.3,317.9,Tamil Nadu
OD1424,Roshan,Oil & Masala,Spices,Ooty,12-03-2017,Central,2285,0.1,822.6,Tamil Nadu
OD1425,Akash,"Eggs, Meat & Fish",Eggs,Dindigul,12/22/2018,Central,1266,0.35,164.58,Tamil Nadu
OD1426,Sheeba,Beverages,Health Drinks,Ramanadhapuram,03-08-2016,Central,1881,0.29,695.97,Tamil Nadu
OD1427,Mathew,Beverages,Soft Drinks,Namakkal,11/30/2017,Central,1786,0.19,392.92,Tamil Nadu
OD1428,Peer,Fruits & Veggies,Fresh Vegetables,Ooty,10-09-2016,Central,593,0.28,213.48,Tamil Nadu
OD1429,Jackson,Fruits & Veggies,Organic Vegetables,Karur,11-10-2015,Central,1658,0.27,149.22,Tamil Nadu
OD1430,Sabeela,Fruits & Veggies,Organic Vegetables,Vellore,9/25/2018,Central,2412,0.32,337.68,Tamil Nadu
OD1431,Alan,Bakery,Biscuits,Vellore,7/29/2018,Central,1374,0.22,357.24,Tamil Nadu
OD1432,Roshan,Snacks,Chocolates,Tirunelveli,12-08-2017,Central,1723,0.21,430.75,Tamil Nadu
OD1433,Vinne,Bakery,Cakes,Virudhunagar,9/24/2017,Central,1724,0.13,241.36,Tamil Nadu
OD1434,Suresh,"Eggs, Meat & Fish",Eggs,Namakkal,5/29/2018,Central,1207,0.15,458.66,Tamil Nadu
OD1435,Vidya,Food Grains,Atta & Flour,Krishnagiri,12-01-2017,Central,2178,0.16,958.32,Tamil Nadu
OD1436,Amrish,Bakery,Breads & Buns,Salem,7/31/2017,Central,918,0.35,91.8,Tamil Nadu
OD1437,Sheeba,Bakery,Breads & Buns,Bodi,1/20/2015,Central,1840,0.25,570.4,Tamil Nadu
OD1438,Vidya,Fruits & Veggies,Fresh Vegetables,Dharmapuri,1/20/2015,Central,2294,0.24,940.54,Tamil Nadu
OD1439,Esther,Bakery,Breads & Buns,Madurai,05-08-2016,Central,1370,0.26,438.4,Tamil Nadu
OD1440,Surya,Fruits & Veggies,Organic Vegetables,Tirunelveli,5/26/2017,Central,1444,0.27,72.2,Tamil Nadu
OD1441,Anu,Oil & Masala,Masalas,Theni,12-08-2018,Central,2316,0.1,393.72,Tamil Nadu
OD1442,Yusuf,Beverages,Health Drinks,Nagercoil,04-03-2017,Central,1301,0.11,390.3,Tamil Nadu
OD1443,Jonas,Fruits & Veggies,Fresh Vegetables,Kanyakumari,3/28/2015,Central,959,0.21,345.24,Tamil Nadu
OD1444,Mathew,Beverages,Health Drinks,Dindigul,8/26/2017,Central,2005,0.16,681.7,Tamil Nadu
OD1445,Krithika,Oil & Masala,Spices,Vellore,11/17/2016,Central,1244,0.22,62.2,Tamil Nadu
OD1446,Yadav,Food Grains,Organic Staples,Karur,12/29/2017,Central,790,0.35,173.8,Tamil Nadu
OD1447,Haseena,Food Grains,Dals & Pulses,Namakkal,6/26/2018,Central,1472,0.14,88.32,Tamil Nadu
OD1448,Hafiz,Bakery,Breads & Buns,Namakkal,5/27/2018,Central,2424,0.12,242.4,Tamil Nadu
OD1449,Anu,Oil & Masala,Spices,Chennai,3/21/2018,Central,2451,0.23,245.1,Tamil Nadu
OD1450,Sudha,Food Grains,Organic Staples,Chennai,12/29/2017,Central,1193,0.24,477.2,Tamil Nadu
OD1451,Aditi,Oil & Masala,Spices,Salem,03-08-2016,Central,1113,0.11,311.64,Tamil Nadu
OD1452,Sabeela,Food Grains,Atta & Flour,Coimbatore,12-08-2017,Central,1698,0.2,679.2,Tamil Nadu
OD1453,Sharon,Fruits & Veggies,Organic Vegetables,Pudukottai,9/13/2016,Central,1392,0.35,612.48,Tamil Nadu
OD1454,Sharon,Food Grains,Dals & Pulses,Ooty,03-08-2016,Central,937,0.24,215.51,Tamil Nadu
OD1455,Anu,Fruits & Veggies,Organic Vegetables,Coimbatore,11-09-2016,Central,774,0.29,224.46,Tamil Nadu
OD1456,Ram,Snacks,Chocolates,Madurai,6/16/2015,Central,1872,0.11,299.52,Tamil Nadu
OD1457,Ram,Beverages,Soft Drinks,Perambalur,5/31/2016,Central,1592,0.3,350.24,Tamil Nadu
OD1458,Sharon,Beverages,Soft Drinks,Ramanadhapuram,9/13/2017,Central,1464,0.3,424.56,Tamil Nadu
OD1459,Amrish,Snacks,Noodles,Virudhunagar,1/19/2016,Central,2000,0.34,460,Tamil Nadu
OD1460,Hussain,Food Grains,Atta & Flour,Karur,07-02-2016,Central,938,0.35,234.5,Tamil Nadu
OD1461,Harish,Oil & Masala,Edible Oil & Ghee,Vellore,5/26/2015,Central,2305,0.31,668.45,Tamil Nadu
OD1462,Roshan,Beverages,Soft Drinks,Chennai,11/18/2018,Central,1220,0.32,353.8,Tamil Nadu
OD1463,Amrish,Bakery,Cakes,Karur,5/22/2018,Central,2319,0.3,602.94,Tamil Nadu
OD1464,Ridhesh,Food Grains,Organic Staples,Pudukottai,11/16/2015,Central,1482,0.25,592.8,Tamil Nadu
OD1465,Ganesh,Bakery,Cakes,Dharmapuri,09-07-2016,Central,1257,0.33,540.51,Tamil Nadu
OD1466,Arvind,Oil & Masala,Spices,Ooty,6/16/2016,Central,531,0.18,238.95,Tamil Nadu
OD1467,Sudeep,Oil & Masala,Spices,Dindigul,4/26/2016,Central,2077,0.31,436.17,Tamil Nadu
OD1468,Arvind,Bakery,Breads & Buns,Kanyakumari,3/27/2018,Central,603,0.17,126.63,Tamil Nadu
OD1469,Sudeep,Bakery,Breads & Buns,Viluppuram,3/23/2016,Central,1213,0.34,351.77,Tamil Nadu
OD1470,Sundar,Beverages,Health Drinks,Trichy,05-07-2016,Central,905,0.26,298.65,Tamil Nadu
OD1471,Arutra,"Eggs, Meat & Fish",Chicken,Kanyakumari,4/13/2016,Central,1977,0.25,474.48,Tamil Nadu
OD1472,Ridhesh,Oil & Masala,Spices,Theni,08-05-2015,Central,2175,0.23,674.25,Tamil Nadu
OD1473,Haseena,Bakery,Biscuits,Salem,12/20/2016,Central,1512,0.25,151.2,Tamil Nadu
OD1474,Esther,Beverages,Soft Drinks,Kanyakumari,10-10-2018,Central,1732,0.29,433,Tamil Nadu
OD1475,Shah,Bakery,Cakes,Karur,4/25/2016,Central,2269,0.15,431.11,Tamil Nadu
OD1476,Harish,Bakery,Biscuits,Pudukottai,4/20/2018,Central,990,0.22,237.6,Tamil Nadu
OD1477,Vidya,Oil & Masala,Edible Oil & Ghee,Dharmapuri,5/31/2017,Central,2279,0.29,660.91,Tamil Nadu
OD1478,Shah,Food Grains,Rice,Namakkal,2/16/2018,Central,952,0.16,76.16,Tamil Nadu
OD1479,Shah,"Eggs, Meat & Fish",Mutton,Trichy,11/19/2018,Central,674,0.35,208.94,Tamil Nadu
OD1480,Sabeela,Oil & Masala,Spices,Viluppuram,12-01-2018,Central,767,0.14,337.48,Tamil Nadu
OD1481,Rumaiza,Beverages,Soft Drinks,Tirunelveli,3/27/2018,Central,1393,0.22,69.65,Tamil Nadu
OD1482,Haseena,Beverages,Health Drinks,Theni,4/18/2015,Central,2314,0.19,277.68,Tamil Nadu
OD1483,Sharon,Bakery,Cakes,Kanyakumari,03-01-2015,Central,1023,0.35,368.28,Tamil Nadu
OD1484,Ganesh,Food Grains,Atta & Flour,Dindigul,3/29/2015,Central,1726,0.32,586.84,Tamil Nadu
OD1485,Haseena,Fruits & Veggies,Organic Vegetables,Vellore,03-03-2017,Central,2472,0.28,519.12,Tamil Nadu
OD1486,Vinne,Bakery,Breads & Buns,Namakkal,09-03-2017,Central,2417,0.15,773.44,Tamil Nadu
OD1487,Ram,Oil & Masala,Masalas,Coimbatore,7/20/2016,Central,1890,0.35,831.6,Tamil Nadu
OD1488,Suresh,"Eggs, Meat & Fish",Fish,Salem,11-11-2015,Central,1493,0.16,477.76,Tamil Nadu
OD1489,Alan,"Eggs, Meat & Fish",Eggs,Karur,7/22/2018,Central,1850,0.29,481,Tamil Nadu
OD1490,Veronica,Fruits & Veggies,Fresh Fruits,Coimbatore,05-02-2017,Central,1455,0.29,640.2,Tamil Nadu
OD1491,Hafiz,Snacks,Chocolates,Salem,04-08-2017,Central,1881,0.33,225.72,Tamil Nadu
OD1492,Sudeep,Snacks,Noodles,Ooty,11-07-2015,Central,1141,0.26,136.92,Tamil Nadu
OD1493,Surya,Oil & Masala,Edible Oil & Ghee,Chennai,01-01-2018,Central,1512,0.2,574.56,Tamil Nadu
OD1494,Ram,Oil & Masala,Spices,Tirunelveli,1/19/2016,Central,1619,0.1,226.66,Tamil Nadu
OD1495,James,Bakery,Cakes,Dindigul,03-10-2018,Central,2252,0.25,855.76,Tamil Nadu
OD1496,Arvind,Food Grains,Atta & Flour,Karur,4/13/2016,Central,2089,0.21,125.34,Tamil Nadu
OD1497,Alan,Beverages,Health Drinks,Coimbatore,7/21/2018,Central,1632,0.19,163.2,Tamil Nadu
OD1498,Sudeep,"Eggs, Meat & Fish",Chicken,Trichy,12/14/2018,Central,1254,0.25,501.6,Tamil Nadu
OD1499,Ridhesh,Fruits & Veggies,Organic Vegetables,Karur,7/20/2016,Central,1422,0.3,355.5,Tamil Nadu
OD1500,Peer,Snacks,Chocolates,Viluppuram,3/21/2017,Central,1698,0.2,509.4,Tamil Nadu
